,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,match_id,eventType,cumulative_mins,index,id,home_team_id,away_team_id,ftScore,match_date,progressive_pass,xThreat,xThreat_gen,lead_to_shot,lead_to_goal,key_pass,isAssist,isCross,isCorner,isFreekick,isGoalkick,is_offensive,is_bigchance,is_penalty,is_own_goal,X,Y,EndX,EndY,BlockedX,BlockedY,GoalMouthY,isblocked,body,isShotonTarget,name,short_name,team_id,team_name
1644,748.0,81.0,22.0,167,63.1,27.8,83.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.38'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,394933.0,73.6,7.4,,,,,,,,,,0.0,1729305,Pass,83.28333333333333,1360.0,2602404757.0,13.0,167.0,1-0,08 October 2023,,0.004050110519723919,0.004050110519723919,,False,False,,False,,,,,,,False,75.72,22.240000000000002,88.32,5.920000000000001,,,,,,False,Matheus Nunes,M.Nunes,167,Man City
1645,749.0,81.0,24.0,167,73.6,7.4,83.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.61'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.9'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,69778.0,65.4,14.9,,,,,,,,,,0.0,1729305,Pass,83.31666666666666,1361.0,2602404819.0,13.0,167.0,1-0,08 October 2023,,-0.003574481529585137,0.0,,False,False,,False,,,,,,,False,88.32,5.920000000000001,78.48,11.920000000000002,,,,,,False,Kyle Walker,K.Walker,167,Man City
1646,750.0,81.0,28.0,167,66.3,17.5,83.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.49'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,394933.0,56.8,28.7,,,,,,,,,,0.0,1729305,Pass,83.38333333333333,1362.0,2602404911.0,13.0,167.0,1-0,08 October 2023,,-0.0033933614858477103,0.0,,False,False,,False,,,,,,,False,79.55999999999999,14.0,68.16,22.96,,,,,,False,Matheus Nunes,M.Nunes,167,Man City
1647,751.0,81.0,32.0,167,56.8,29.8,83.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.16'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,313171.0,60.3,18.4,,,,,,,,,,0.0,1729305,Pass,83.44999999999999,1363.0,2602404983.0,13.0,167.0,1-0,08 October 2023,,0.00042455972320669735,0.00042455972320669735,,False,False,,False,,,,,,,False,68.16,23.840000000000003,72.36,14.719999999999999,,,,,,False,Rúben Dias,R.Dias,167,Man City
1648,751.5,81.0,33.5,167,60.3,18.4,83.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,394933.0,57.9,25.3,,,,,,752.0,,,,,1729305,Carry,83.475,,,,,,,,-0.0003446243732020335,0.0,,False,False,,False,,,,,,,False,72.36,14.719999999999999,69.47999999999999,20.240000000000002,,,,,foot,False,Matheus Nunes,M.Nunes,167,Man City
1649,752.0,81.0,35.0,167,57.9,25.3,83.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.89'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 216, 218]",True,394933.0,44.2,30.8,,,,,,,,,,0.0,1729305,Pass,83.5,1364.0,2602405025.0,13.0,167.0,1-0,08 October 2023,,-0.003690247447019096,0.0,,False,False,,False,,,,,,,False,69.47999999999999,20.240000000000002,53.04,24.64,,,,,,False,Matheus Nunes,M.Nunes,167,Man City
1650,753.0,81.0,37.0,167,44.2,30.8,83.0,2.0,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.50'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,313171.0,45.8,67.2,,,,,,,,,,0.0,1729305,Pass,83.53333333333333,1365.0,2602405075.0,13.0,167.0,1-0,08 October 2023,,0.0003688130783711663,0.0003688130783711663,,False,False,,False,,,,,,,False,53.04,24.64,54.959999999999994,53.760000000000005,,,,,,False,Rúben Dias,R.Dias,167,Man City
1651,754.0,81.0,40.0,167,47.4,67.7,83.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.03'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.8'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,122945.0,57.8,94.2,,,,,,,,,,0.0,1729305,Pass,83.58333333333334,1366.0,2602405151.0,13.0,167.0,1-0,08 October 2023,,0.0011146049246092936,0.0011146049246092936,,False,False,,False,,,,,,,False,56.879999999999995,54.160000000000004,69.36,75.36,,,,,,False,Nathan Aké,N.Aké,167,Man City
1652,755.0,81.0,46.0,167,57.0,91.1,83.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.97'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.4'}]","[91, 117, 30, 35, 38, 216, 218]",True,402664.0,41.4,64.7,,,,,,,,,,0.0,1729305,Pass,83.68333333333334,1367.0,2602405207.0,13.0,167.0,1-0,08 October 2023,,-0.0024410347189080996,0.0,,False,False,,False,,,,,,,False,68.39999999999999,72.88,49.68,51.760000000000005,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
1653,756.0,81.0,48.0,167,41.4,64.1,83.0,2.0,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.83'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.2'}]","[91, 117, 30, 36, 38, 216, 218]",True,122945.0,43.6,35.2,,,,,,,,,,0.0,1729305,Pass,83.71666666666667,1368.0,2602405305.0,13.0,167.0,1-0,08 October 2023,,0.00046215788689590864,0.00046215788689590864,,False,False,,False,,,,,,,False,49.68,51.28,52.32,28.160000000000004,,,,,,False,Nathan Aké,N.Aké,167,Man City
1654,756.5,81.0,50.5,167,43.6,35.2,83.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,313171.0,51.6,31.1,,,,,,757.0,,,,,1729305,Carry,83.75833333333334,,,,,,,,0.0020798652240303344,0.0020798652240303344,,False,False,,False,,,,,,,False,52.32,28.160000000000004,61.92,24.880000000000003,,,,,foot,False,Rúben Dias,R.Dias,167,Man City
1655,757.0,81.0,53.0,167,51.6,31.1,83.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.28'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.1'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,313171.0,61.1,7.9,,,,,,,,,,0.0,1729305,Pass,83.80000000000001,1369.0,2602405365.0,13.0,167.0,1-0,08 October 2023,,0.001107634378139405,0.001107634378139405,,False,False,,False,,,,,,,False,61.92,24.880000000000003,73.32,6.32,,,,,,False,Rúben Dias,R.Dias,167,Man City
1656,758.0,81.0,56.0,167,60.7,7.4,83.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.27'}]","[91, 120, 29, 36, 37, 217, 218]",True,69778.0,86.1,18.1,,,,,,,,,,0.0,1729305,Pass,83.85,1370.0,2602405411.0,13.0,167.0,1-0,08 October 2023,True,,,,False,False,,False,,,,,,,False,72.84,5.920000000000001,103.32,14.480000000000002,,,,,,False,Kyle Walker,K.Walker,167,Man City
1657,709.0,82.0,1.0,13,10.8,83.5,84.0,2.0,BallRecovery,Successful,[],[93],False,334087.0,,,,,,,,,,,,0.0,1729305,BallRecovery,83.93333333333334,1371.0,2602405463.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,12.96,66.8,,,,,,,,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
1658,710.0,82.0,3.0,13,14.7,96.9,84.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.12'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,334087.0,42.0,100.0,,,,,,,,,,0.0,1729305,Pass,83.96666666666667,1372.0,2602405499.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,17.639999999999997,77.52000000000001,50.4,80.0,,,,,,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
1659,760.0,82.0,15.0,167,73.4,0.0,84.0,2.0,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.68'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.1'}]","[91, 212, 36, 37, 217]",True,69778.0,95.8,26.0,,,,,,,,,,0.0,1729305,Pass,84.16666666666666,1373.0,2602405811.0,13.0,167.0,1-0,08 October 2023,,0.03369436155655654,0.03369436155655654,,False,False,,False,,,,,,,False,88.08,0.0,114.96,20.8,,,,,,False,Kyle Walker,K.Walker,167,Man City
1660,761.0,82.0,19.0,167,95.8,26.0,84.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.78'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,315227.0,96.4,12.7,,,,,,,,,,0.0,1729305,Pass,84.23333333333332,1374.0,2602405857.0,13.0,167.0,1-0,08 October 2023,,-0.014577777162162152,0.0,,False,False,,False,,,,,,,False,114.96,20.8,115.68,10.16,,,,,,False,Erling Haaland,E.Haaland,167,Man City
1661,762.0,82.0,20.0,167,96.0,13.8,84.0,2.0,TakeOn,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '712'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,331254.0,,,,,,,,,,,,0.0,1729305,TakeOn,84.25,1375.0,2602405875.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,True,,,False,115.19999999999999,11.040000000000001,,,,,,,,False,Phil Foden,P.Foden,167,Man City
1662,712.0,82.0,20.0,13,4.0,86.2,84.0,2.0,Tackle,Unsuccessful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '762'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 142]",True,332325.0,,,,,,,,,,,,0.0,1729305,Tackle,84.25,1376.0,2602405911.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,4.8,68.96000000000001,,,,,,,,False,Declan Rice,D.Rice,13,Arsenal
1663,763.0,82.0,21.0,167,96.4,14.6,84.0,2.0,BallTouch,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[91],True,331254.0,,,,,,,,,,,,0.0,1729305,BallTouch,84.26666666666665,1377.0,2602405883.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,115.68,11.68,,,,,,,,False,Phil Foden,P.Foden,167,Man City
1664,714.0,82.0,56.0,13,4.7,45.3,84.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.3'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '57.0'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.91'}]","[91, 119, 117, 127, 36, 38, 216, 218]",True,276366.0,55.3,14.9,,,,,,,,,,0.0,1729305,Pass,84.85,1378.0,2602406501.0,13.0,167.0,1-0,08 October 2023,True,0.0065349515272028775,0.0065349515272028775,,False,False,,False,,,True,,,,False,5.64,36.24,66.36,11.920000000000002,,,,,,False,David Raya,D.Raya,13,Arsenal
1665,715.0,82.0,59.0,13,55.3,14.9,84.0,2.0,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,279379.0,,,,,,,,,,,,0.0,1729305,BallTouch,84.9,1379.0,2602406511.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,66.36,11.920000000000002,,,,,,,,False,Gabriel Jesus,G.Jesus,13,Arsenal
1666,765.0,83.0,1.0,167,38.1,80.0,85.0,2.0,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,388098.0,,,,,,,,,,,,0.0,1729305,BallTouch,84.93333333333334,1380.0,2602406541.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,45.72,64.0,,,,,,,,False,Jérémy Doku,J.Doku,167,Man City
1667,716.0,83.0,2.0,13,45.9,15.7,85.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.60'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,238940.0,53.4,23.7,,,,,,,,,,0.0,1729305,Pass,84.94999999999999,1381.0,2602406591.0,13.0,167.0,1-0,08 October 2023,,0.00268905668252337,0.00268905668252337,,False,False,,False,,,,,,,False,55.08,12.56,64.08,18.96,,,,,,False,Thomas Partey,T.Partey,13,Arsenal
1668,717.0,83.0,4.0,13,52.6,26.8,85.0,2.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.62'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.8'}]","[91, 117, 30, 35, 37, 216, 218]",True,247454.0,36.9,40.8,,,,,,,,,,0.0,1729305,Pass,84.98333333333332,1382.0,2602406657.0,13.0,167.0,1-0,08 October 2023,,-0.0035985297745568436,0.0,,False,False,,False,,,,,,,False,63.12,21.44,44.279999999999994,32.64,,,,,,False,Martin Ødegaard,M.Ødegaard,13,Arsenal
1669,717.5,83.0,5.0,13,36.9,40.8,85.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,334087.0,34.0,43.6,,,,,,718.0,,,,,1729305,Carry,84.99999999999999,,,,,,,,-0.00046496470608746454,0.0,,False,False,,False,,,,,,,False,44.279999999999994,32.64,40.8,34.88,,,,,foot,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
1670,718.0,83.0,6.0,13,34.0,43.6,85.0,2.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.68'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.6'}]","[91, 117, 30, 35, 37, 215, 218]",True,334087.0,21.6,53.2,,,,,,,,,,0.0,1729305,Pass,85.01666666666665,1383.0,2602406705.0,13.0,167.0,1-0,08 October 2023,,-0.001809139178337497,0.0,,False,False,,False,,,,,,,False,40.8,34.88,25.92,42.56,,,,,,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
1671,718.5,83.0,8.0,13,21.6,53.2,85.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,276366.0,23.6,47.9,,,,,,719.0,,,,,1729305,Carry,85.05,,,,,,,,0.00027826306306306253,0.00027826306306306253,,False,False,,False,,,,,,,False,25.92,42.56,28.32,38.32,,,,,foot,False,David Raya,D.Raya,13,Arsenal
1672,719.0,83.0,10.0,13,23.6,47.9,85.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.78'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '52.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 120, 124, 128, 36, 38, 217, 218]",True,276366.0,67.7,10.3,,,,,,,,,,0.0,1729305,Pass,85.08333333333334,1384.0,2602406803.0,13.0,167.0,1-0,08 October 2023,True,,,,False,False,,False,,,,,,,False,28.32,38.32,81.24,8.24,,,,,,False,David Raya,D.Raya,13,Arsenal
1673,766.0,83.0,13.0,167,31.9,91.7,85.0,2.0,Clearance,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.54'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.1'}]","[91, 94, 95, 57, 215]",True,402664.0,32.1,100.0,,,,,,,,,,0.0,1729305,Clearance,85.13333333333333,1385.0,2602406799.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,38.279999999999994,73.36,38.52,80.0,,,,,head,False,Josko Gvardiol,J.Gvardiol,167,Man City
1674,721.0,83.0,26.0,13,70.9,0.0,85.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.36'}]","[91, 212, 36, 37, 217]",True,322036.0,84.5,6.0,,,,,,,,,,0.0,1729305,Pass,85.35,1386.0,2602407013.0,13.0,167.0,1-0,08 October 2023,,0.010975119294294285,0.010975119294294285,,False,False,,False,,,,,,,False,85.08,0.0,101.39999999999999,4.800000000000001,,,,,,False,Ben White,B.White,13,Arsenal
1675,722.0,83.0,30.0,13,83.6,3.4,85.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.98'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.3'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,279379.0,76.7,5.1,,,,,,,,,,0.0,1729305,Pass,85.41666666666666,1387.0,2602407021.0,13.0,167.0,1-0,08 October 2023,,-0.0057689386336336225,0.0,,False,False,,False,,,,,,,False,100.32,2.72,92.04,4.08,,,,,,False,Gabriel Jesus,G.Jesus,13,Arsenal
1676,723.0,83.0,31.0,13,76.7,5.1,85.0,2.0,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.56'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.3'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322036.0,82.1,10.3,,,,,,,,,,0.0,1729305,Pass,85.43333333333334,1388.0,2602407051.0,13.0,167.0,1-0,08 October 2023,,0.005548121117017909,0.005548121117017909,,False,False,,False,,,,,,,False,92.04,4.08,98.52,8.24,,,,,,False,Ben White,B.White,13,Arsenal
1677,724.0,83.0,32.0,13,82.1,10.3,85.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.61'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,326413.0,85.7,5.9,,,,,,,,,,0.0,1729305,Pass,85.44999999999999,1389.0,2602407071.0,13.0,167.0,1-0,08 October 2023,,0.002059131030129231,0.002059131030129231,,False,False,,False,,,,,,,False,98.52,8.24,102.84,4.720000000000001,,,,,,False,Kai Havertz,K.Havertz,13,Arsenal
1678,725.0,83.0,34.0,13,85.3,5.2,85.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.43'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,279379.0,86.0,12.6,,,,,,,,,,0.0,1729305,Pass,85.48333333333332,1390.0,2602407103.0,13.0,167.0,1-0,08 October 2023,,0.0032423318886454083,0.0032423318886454083,,False,False,,False,,,,,,,False,102.36,4.16,103.2,10.08,,,,,,False,Gabriel Jesus,G.Jesus,13,Arsenal
1679,726.0,83.0,35.0,13,86.4,12.6,85.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.60'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.7'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,247454.0,85.9,5.7,,,,,,,,,,0.0,1729305,Pass,85.5,1391.0,2602407205.0,13.0,167.0,1-0,08 October 2023,,-0.0031614036523009495,0.0,,False,False,,False,,,,,,,False,103.68,10.08,103.08,4.5600000000000005,,,,,,False,Martin Ødegaard,M.Ødegaard,13,Arsenal
1680,726.5,83.0,37.5,13,85.9,5.7,85.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,279379.0,82.1,5.5,,,,,,727.0,,,,,1729305,Carry,85.54166666666667,,,,,,,,-0.0033264720720720675,0.0,,False,False,,False,,,,,,,False,103.08,4.5600000000000005,98.52,4.4,,,,,foot,False,Gabriel Jesus,G.Jesus,13,Arsenal
